Distrito,Subepigrafe,Apartado,Numero_de_archivo,Naturaleza_del_inmueble,Situacion_Destino,Destino,Tamanio_Solar
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.138,URBANA,CALLE DE ALMONTE C/V CALLE DE TINEO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4441
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.139,URBANA,CALLE DE HONRUBIA C/V CALLE DE ALMONTE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4445
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.14,URBANA,BULEVAR DE LA NATURALEZA C/V CALLE DE TINEO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6909
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.142,URBANA,CALLE DEL ALTO DEL RETIRO Nº 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA UNA CASETADE JARDINEROS,28363
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.143,URBANA,CALLE DE ANTONIO GADES C/V AV. DE LAS SUERTES,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 3.16(PISTADE BALONCESTO Y PISTA DE FÚTBOL), SITUADA EN LA AVENIDA DE LAS SUERTES Y LA CALLE ANTONIO GADES.",25165
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.144,URBANA,CALLE DE ANTONIO GADES C/V CAMINO DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,694
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.145,URBANA,CALLE J.A. REBOLLEDO Y PALMA C/V CALLE PRINCESA KAPURTALA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.146,URBANA,CALLE DE JOSÉ ANTONIO REBOLLEDO Y PALMA Nº 23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1377
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.147,URBANA,AVENIDA DEL CERRO MILANO C/V CALLE DEL ARTE EXPRESIONISTA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.148,URBANA,AVENIDA CERRO MILANO C/V CAMINO VIEJO DE LA CANTERA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,269672
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.149,URBANA,CALLE CARDENAL V. ENRIQUE T. C/V CALLE PILAR DE MADARIAGA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.15,URBANA,AVENIDA DEL CERRO MILANO C/V CALLE DEL ARTE POP,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3426
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.151,URBANA,CALLE DEL ARTE FIGURATIVO C/V DEL ARTE EXPRESIONISTA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4806
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.152,URBANA,AVENIDA DE VALDECULEBRAS Nº 134,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2216
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.153,URBANA,CALLE ARTE FIGURATIVO C/V CALLE DE LA ESCUELA DE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8905
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.154,URBANA,AVENIDA DE LA GRAN VÍA DEL SURESTE Nº 45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,9751
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.155,URBANA,AVENIDA DE LAS SUERTES C/V CALLE PILAR DE MADARIAGA ROJO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.156,URBANA,AVENIDA SUERTES C/V CALLE CARDENAL VICENTE ENRIQUE TARANCON,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,13061
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.157,URBANA,CALLE CARDENAL V ENRIQUE T. C/V PRINCESA DE KAPURTALA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.158,URBANA,AVENIDA GRAN VÍA DEL SURESTE C/V CALLE CERRO DEL MURMULLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,11620
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.159,URBANA,CALLE DEL MAESTRO GARCÍA NAVARRO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.16,URBANA,CALLE DE LA PRINCESA DE KAPURTALA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.161,URBANA,AVENIDA DE LAS SUERTES C/V AV. DEL ENSANCHE DE VALLECAS,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA UNA PISTA DE SKATE, SITUADA EN LA AVENIDA DEL ENSANCHE DE VALLECASC/V C/ CAÑADA DEL SANTÍSIMO Y C/ ADOLFO MARSILLACH.",6504
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.162,URBANA,AVENIDA DE SALMEDINA C/V CALLE DEL EMBALSE DE SAN JUAN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2546
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.163,URBANA,AVENIDA DE LAS SUERTES Nº 100,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.164,URBANA,CALLE DE ADOLFO MARSILLACH Nº 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.165,URBANA,CALLE DE SILVINA OCAMPO C/V CALLE DE ANTONIO GADES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.166,URBANA,CALLE DE LA ESCUELA DE VALLECAS FRENTE AL Nº 45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,18044
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.167,URBANA,CALLE ALEJANDO HUMBOLT C/V CALLE FERNANDO CHUECA GOITIA Nº 72,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.168,URBANA,CALLE DE ANTONIO GADES Nº 47,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.169,URBANA,CALLE DE ADOLFO MARSILLACH Nº 46,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,12834
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.17,URBANA,CALLE EMBALSE DE S. JUAN C/V AV. ENSANCHE DE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,3795
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.171,URBANA,CALLE EMBALSE DE NAVACERRADA C/V CALLE EMBALSE DE PINILLA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,17406
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.172,URBANA,CALLE EMBALSE DE NAVACERRADA C/V AV. ENSANCHE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11934
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.173,URBANA,CALLE DEL EMBALSE DE SAN JUAN C/V AV. DE SALMEDINA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,10406
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.174,URBANA,AVENIDA DEL CERRO MILANO Nº 303,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,18063
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.175,URBANA,AVENIDA DE SALMEDINA C/V CALLE DE ANTONIO GADES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1799
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.176,URBANA,AVENIDA DE SALMEDINA C/V AV. DEL CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,11719
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.177,URBANA,AVENIDA DEL CERRO MILANO C/V CAMINO DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,111289
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.178,URBANA,AVENIDA GRAN VÍA DEL SURESTE C/V CALLE EDUARDO CHILLIDA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,9407
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.179,URBANA,AVENIDA DE LAS SUERTES C/V CALLE DE ADOLFO MARSILLACH,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5853
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.18,URBANA,CALLE DE EL EMBALSE DE EL VELLÓN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4433
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.181,URBANA,AVENIDA SALMEDINA C/V CALLE DEL EMBALSE DE SAN JUAN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2055
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.182,URBANA,AVENIDA DE VALDECULEBRAS Nº 228,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2303
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.183,URBANA,AVENIDA DE VALDECULEBRAS Nº 186,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2297
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.184,URBANA,AVENIDA DE LAS SUERTES Nº 104,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1377
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.185,URBANA,CALLE DE SILVINA OCAMPO C/V CALLE DE ADOLFO MARSILLACH,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.186,URBANA,CALLE DE ALEJANDRO HUMBOLT C/V CALLE DE ADOLFO MARSILLACH,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.187,URBANA,AVENIDA DE LA GRAN VÍA DEL SURESTE Nº 47,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1695
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.188,URBANA,CALLE DEL ALTO DEL RETIRO C/V CAMINO DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,26021
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.189,URBANA,AVENIDA DE LAS SUERTES C/V AUTOVÍA M-45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,7243
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.19,URBANA,CALLE DE LA CAÑADA DEL SANTÍSIMO Nº 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1880
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.191,URBANA,AVENIDA DE LAS SUERTES C/V CALLE DE LA CAÑADA DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,7646
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.192,URBANA,CALLE DEL ALTO DEL RETIRO C/V AV. DE LAS SUERTES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA 3.16 PAU (PISTA DE BALONCESTO YPISTA POLIDEPORTIVA).,22947
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.193,URBANA,CALLE DE LA CAÑADA DEL SANTÍSIMO Nº 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.194,URBANA,AVENIDA DE LAS SUERTES Nº 80,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.195,URBANA,AVENIDA DE LAS SUERTES Nº 60,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.196,URBANA,CALLE DEL ALTO DEL RETIRO C/V CALLE JUAN ANTONIO BARDEM Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5727
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.197,URBANA,CALLE JOSÉ GUTIÉRREZ MAROTO C/V AV. DE LAS SUERTES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1631
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.198,URBANA,"AVENIDA DE LA GAVIA, FRENTE AL Nº 25",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2467
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.199,URBANA,CALLE CASTEJÓN DE HENARES C/V CTRA VILLAVERDE-VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6337
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.2,URBANA,CALLE DE EL SITIO DE BALER,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1920
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.201,URBANA,"AVENIDA DEL MAYORAZGO, FRENTE AL Nº 8",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,23000
VICÁLVARO,ZONAS VERDES,ZONAS FORESTALES,300.849,URBANA,AVENIDA DE CANILLEJAS A VICÁLVARO C/V CALLE DE VILLABLANCA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE DE BARRIO. ANTES DENOMINADO PARQUE DELA VICALVARADA. DENOMINACIÓN ACTUAL SEGÚN ACUERDO PLENO 21/12/2018. DENTRO DE SU PERIMETRO SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE LA VICALVARADA (2 PISTAS DE BOLOS YPETANCA, PISTA DE CHITO, CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL, PISTA DE MINIBALONCESTO, PISTA DEPATINAJE, PATINÓDROMO Y TENIS DE MESA), SITUADA EN LA CALLE VEREDA DEL PINAR NÚMERO 1 Y DOS CASETASDE JARDINEROS.",421452.47
VICÁLVARO,ZONAS VERDES,ZONAS FORESTALES,300.882,URBANA,"AVENIDA DE DAROCA, NÚM. 299 POSTERIOR",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,8874
VICÁLVARO,ZONAS VERDES,ZONAS FORESTALES,300.883,URBANA,AVENIDA DE DAROCA Nº 299,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,2456
VICÁLVARO,ZONAS VERDES,ZONAS FORESTALES,300.884,URBANA,AUTOVÍA M-40 C/V AUTOPISTA R-3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,6719
VICÁLVARO,ZONAS VERDES,ZONAS FORESTALES,300.885,URBANA,AUTOVÍA M-40 C/V PARCELA SUR DEL CAMINO DE LOS LEÑEROS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,4308
VICÁLVARO,ZONAS VERDES,ZONAS FORESTALES,300.886,URBANA,AUTOVÍA M-40 C/V PARCELA NORTE DEL CAMINO DE LOS LEÑEROS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,791
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.85,URBANA,AVENIDA DE DAROCA Nº 301,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE DE BARRIO. EN SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA CASALARREINA (PISTA DE BALONCESTO 3X3, PISTA POLIDEPORTIVA),SITUADA EN LA CALLE CASALARREINA NÚMERO 30.",9100
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.851,URBANA,CALLE DE SAN CIPRIANO Nº 27,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1232.9
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.869,URBANA,CALLE DEL HORNO DE LABRADORES Nº 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,33
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.871,URBANA,CALLE DEL ABAD JUAN CATALÁN Nº 8-60,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,9070
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.872,URBANA,CALLE DEL ABAD JUAN CATALÁN Nº 62-76,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7177
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.873,URBANA,CARRETERA VICÁLV. A EST. O'DONELL C/V CALLE ABAD JUAN CATALÁN,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,27132
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.874,URBANA,"CARRETERA VICÁLVARO A ESTACIÓN O'DONELL, FRENTE AL Nº 31",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3410
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.875,URBANA,"CARRETERA VICÁLVARO A ESTACIÓN O'DONELL, FRENTE AL Nº 2B",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3989
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.876,URBANA,CALLE DE CASALARREINA C/V PLAZA DE ALOSNO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,1120
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.877,URBANA,"CALLE DE CASALARREINA, 52 C/V AV. DE DAROCA, 296",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,5472
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.878,URBANA,"CALLE CASALARREINA, Nº. 52 POSTERIOR",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,2225
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.879,URBANA,"CALLE DE CASALARREINA, FRENTE AL Nº. 41",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,2626
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.88,URBANA,AVENIDA DE DAROCA Nº 296,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR,917
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.881,URBANA,"CAMINO VIEJO DE VICÁLVARO, ENTRE M40 Y PLAZA DE ALOSNO",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,8593
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.852,URBANA,PLAZA DE JUAN CARLOS ONETTI,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4320
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.853,URBANA,PLAZA DE JUAN ROF CARBALLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4320
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.854,URBANA,BULEVAR DE JOSÉ PRAT Nº 24-38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8400
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.855,URBANA,PLAZA DE LOS COOPERATIVISTAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4800
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.856,URBANA,PLAZA DE ROSA CHACEL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4320
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.857,URBANA,PLAZA DE JUAN BENET,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4320
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.858,URBANA,BULEVAR DE JOSÉ PRAT Nº 6-18,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8259
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.859,URBANA,BULEVAR DE JOSÉ PRAT Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3413
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.86,URBANA,"AVENIDA DEMOCRACIA, ENTRE P. ALOSNO Y CALLE TREN DE ARGANDA",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5827
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.861,URBANA,BULEVAR DE INDALECIO PRIETO Nº 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7285
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.862,URBANA,BULEVAR DE INDALECIO PRIETO Nº 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4731
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.863,URBANA,CALLE DE LA LADERA DE LOS ALMENDROS Nº 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ÁREA DE DEFENSA VALDEBERNARDO - M-40.,32755.5
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.864,URBANA,CALLE DE LA LADERA DE LOS ALMENDROS Nº 46,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,23904
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.865,URBANA,CALLE LADERA DE LOS ALMELDROS C/V BULEVAR DE JOSÉ PRAT Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ÁREA DE DEFENSA VALDEBERNARDO - M-40.,18124.5
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.866,URBANA,CALLE DEL PRAT C/V AV. DE LA AURORA BOREAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11203.22
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.867,URBANA,CALLE DE LA TENERÍA Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1690.11
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.868,URBANA,CALLE DE CORDEL DE PAVONES Nº 9,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. EN EL INTERIOR DE SU PERÍMETROSE ENCUENTRA INCLUIDA UNA CASETA DE JARDINEROS Y LA INSTALACIÓN DEPORTIVA BÁSICA CORDEL DE PAVONES I(4 PI STAS DE PÁDEL, PISTA DE TENIS Y 3 TENIS DE MESA).",91769.5
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.87,URBANA,CAMINO VIEJO DE VICÁLVARO C/V PLAZA DE ALOSNO,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. CON FECHA 04/07/2019 EL DPTO DE CONTABILIDADCOMUNICA QUE EL VALOR CONTABLE INCIAL DE LA PARCELA ERA DE 1.174.604,15 # Y PASA A SER DE1.684.828,82 # YA QUE EL VALOR DE LA PARCELA MATRIZ ERA ERRÓNEO.,,",6157
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,300.888,URBANA,CALLE DE SAN CIPRIANO Nº 70,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8345.28
VICÁLVARO,ZONAS VERDES,PARQUES Y JARDINES,301.256,URBANA,CALLE ALTO DEL ESPARRAGAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4176
SAN BLAS-CANILLEJAS,ZONAS VERDES,PARQUES Y JARDINES,300.889,URBANA,"CALLE DE FUENCEMILLÁN, ENTRE CALLE DE ABRIL Y CALLE DE MAYO",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. COLONIA FIN DE SEMANA.,3200
