Centro_codigo,Centro_nombre,Centro_tipo_codigo,Centro_tipo_descripcion,Centro_titularidad,Direccion,Direccion_codigo_postal,Municipio_codigo,Municipio_nombre,Distrito_codigo,Distrito_nombre,Contacto_telefono,Contacto_fax,Contacto_web,Contacto_email,Direccion_coor_x,Direccion_coor_y
28071929,LA DEL SOTO DEL PARRAL,003,ESCUELA INFANTIL,PÚBLICO,CALLE de las Trompas 12,28054,079,Madrid,10,Latina,915084790,915084790,http://www.educa.madrid.org/eei.ladelsotodelparral.madrid,eei.ladelsotodelparral.madrid@educa.madrid.org,434784,4469315
28071930,LA PATRIA CHICA,003,ESCUELA INFANTIL,PÚBLICO,CALLE del Patrimonio de la Humanidad 31,28054,079,Madrid,11,Carabanchel,915116786,915082982,http://www.educa.madrid.org/eei.lapatriachica.madrid,eei.lapatriachica.madrid@educa.madrid.org,435218,4468181
28071942,FERNANDO EL CATOLICO,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Fernando el Católico 16 B,28015,079,Madrid,07,Chamberí,914456792,,http://www.educa.madrid.org/eei.fernandoelcatolico.madrid,eei.fernandoelcatolico.madrid@educa.madrid.org,439805,4476185
28071954,LA CORTE DEL FARAON,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Chantada 41A,28035,079,Madrid,08,Fuencarral-El Pardo,910596706,,http://www.educa.madrid.org/eei.lacortedelfaraon.madrid,eei.lacortedelfaraon.madrid@educa.madrid.org,439367,4480503
28071966,LA ROSA DEL AZAFRAN,003,ESCUELA INFANTIL,PÚBLICO,CALLE de la Cueva de Montesinos 2,28034,079,Madrid,08,Fuencarral-El Pardo,917344966,,http://www.educa.madrid.org/eei.larosadelazafran.madrid,eei.larosadelazafran.madrid@educa.madrid.org,441678,4483548
28071978,GIGANTES Y CABEZUDOS,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Rafael Bergamín 28,28043,079,Madrid,15,Ciudad Lineal,678207806,,http://www.educa.madrid.org/eei.gigantesycabezudos.madrid,eei.gigantesycabezudos.madrid@educa.madrid.org,444038,4477977
28071981,MOLINOS DE VIENTO,003,ESCUELA INFANTIL,PÚBLICO,CMNO de la Fuente de Arriba 2,28032,079,Madrid,19,Vicálvaro,917753905,917753905,http://www.educa.madrid.org/eei.molinosdeviento.madrid,eei.molinosdeviento.madrid@educa.madrid.org,448266,4472691
28071991,MARIA ISABEL ZULUETA,021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE Manuel Azaña 14,28521,123,Rivas-Vaciamadrid,,,,914998372,http://www.educa.madrid.org/cc.isabelzulueta.rivas,cc.isabelzulueta.rivas@educa.madrid.org,456307,4465037
28072004,ANA DE AUSTRIA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Ana de Austria 32,28050,079,Madrid,16,Hortaleza,917500832,,http://www.educa.madrid.org/eei.anadeaustria.madrid,eei.anadeaustria.madrid@educa.madrid.org,444414,4482945
28072016,LA GRAN VIA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Silvano 99,28043,079,Madrid,16,Hortaleza,913880412,,http://www.educa.madrid.org/eei.lagranvia.madrid,eei.lagranvia.madrid@educa.madrid.org,446253,4479332
28072028,DOÑA FRANCISQUITA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Cambados 1,28050,079,Madrid,16,Hortaleza,917642004,917642004,http://www.educa.madrid.org/eei.donafrancisquita.madrid,eei.donafrancisquita.madrid@educa.madrid.org,446548,4481077
28072031,LA ALEGRIA DE LA HUERTA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Helsinki 2,28022,079,Madrid,20,San Blas-Canillejas,608301002,,http://www.educa.madrid.org/eei.laalegriadelahuerta.madrid,eei.laalegriadelahuerta.madrid@educa.madrid.org,448873,4475100
28072041,LA DEL MANOJO DE ROSAS,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Ravena 12,28032,079,Madrid,20,San Blas-Canillejas,687417235,,http://www.educa.madrid.org/eei.ladelmanojoderosas.madrid,eei.ladelmanojoderosas.madrid@educa.madrid.org,447632,4474324
28072053,LAS LEANDRAS,003,ESCUELA INFANTIL,PÚBLICO,CTRA Acceso a Estación de O'Donnell c/v a Deyanira s/n,28022,079,Madrid,20,San Blas-Canillejas,917421217,,http://www.educa.madrid.org/eei.lasleandras.madrid,eei.lasleandras.madrid@educa.madrid.org,449907,4477099
28072065,EL BARBERILLO DE LAVAPIES,003,ESCUELA INFANTIL,PÚBLICO,"CALLE del Granito, 32  c/v Plomo, 16 ",28045,079,Madrid,02,Arganzuela,915397437,915397437,http://www.educa.madrid.org/eei.elbarberillodelavapies.madrid,eei.elbarberillodelavapies.madrid@educa.madrid.org,441431,4471682
28072077,LA MIMOSA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de la Tía Javiera 4,28942,058,Fuenlabrada,,,918317148,917693095,http://www.educa.madrid.org/eei.lamimosa.fuenlabrada,eei.lamimosa.fuenlabrada@educa.madrid.org,428474,4461886
28072107,LA SENDA,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,SENDA de Mafalda 2,28905,065,Getafe,,,916810212,916823884,http://www.educa.madrid.org/ies.lasenda.getafe,ies.lasenda.getafe@educa.madrid.org,436475,4460698
28072119,LOS NOGALES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de la Isla Malaita s/n,28035,079,Madrid,08,Fuencarral-El Pardo,,,,,438860,4480632
28072120,GUARDERIA PANDORA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de los Alcázares 3,28971,066,Griñón,,,918149290,,www.guarderiapandora.com,,427514,4451648
28072132,COLEGIO CEU SAN PABLO EN SANCHINARRO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA del Ingeniero Emilio Herrera 45,28050,079,Madrid,16,Hortaleza,913923440,,http://www.educa.madrid.org/cc.ceusanchinarro.madrid,cc.ceusanchinarro.madrid@educa.madrid.org,444860,4482823
28072144,COLEGIO ESTUDIANTES LAS TABLAS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Fromista 1,28050,079,Madrid,08,Fuencarral-El Pardo,918250075,916353597,http://www.colegioestudiantes.es/,cc.estudianteslastablas.madrid@educa.madrid.org,442478,4484463
28072156,COLEGIO ARENALES ARROYOMOLINOS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de la Guardia c/v C/ Coruña s/n,28939,015,Arroyomolinos,,,916688289,,http://www.colegioarenales.es/arroyomolinos,cc.arenales.arroyomolinos@educa.madrid.org,422747,4459657
28072168,COLEGIO AQUILA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Planeta Júpiter 2,28983,106,Parla,,,914240913,914241464,http://www.colegioaquila.es,cc.aquila.parla@educa.madrid.org,435331,4452367
28072193,KINDER SCHOOL,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del Labrador s/n,28600,096,Navalcarnero,,,,,http://www.kinderschool.es,,416905,4461507
28072201,CARACOLA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,PASEO de la Tierra de Melide 28,28050,079,Madrid,08,Fuencarral-El Pardo,,,http://www.escuelainfantilcaracola.com,info@escuelainfantilcaracola.com,443836,4484224
28072211,CIUDAD EDUCATIVA MUNICIPAL HIPATIA-FUHEM,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA Ocho de Marzo 1,28523,123,Rivas-Vaciamadrid,,,917139700,917139701,http://www.educa.madrid.org/www.hipatia-fuhem.es,cc.hipatiafuhem.rivas@educa.madrid.org,454482,4469907
28072223,PEDRO DUQUE,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Beatriz Galindo 1-3,28914,074,Leganés,,,916889133,916800999,http://www.educa.madrid.org/ies.pedroduque.leganes,ies.pedroduque.leganes@educa.madrid.org,435993,4464301
28072260,CRECER,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Fuentecilla 14,28341,161,Valdemoro,,,617427953,,https://www.escuelainfantilcrecer.com,,441844,4448736
28072272,ANTAVILLA SCHOOL,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Real 35,28229,177,Villanueva del Pardillo,,,918150022,918100141,http://www.antavillaschool.com,cc.antavillaschool.villanuevadelpardillo@educa.madrid.org,418539,4482300
28072284,LAS GOLONDRINAS,003,ESCUELA INFANTIL,PÚBLICO,CALLE Cuesta de Cazadores s/n,28971,066,Griñón,,,918103254,,http://www.educa.madrid.org/eei.lasgolondrinas.grinon,eei.lasgolondrinas.grinon@educa.madrid.org,428134,4451580
28072296,LAS NAVES SALESIANOS ALCALA,058,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,CALLE Río Tajuña 2,28803,005,Alcalá de Henares,,,918816939,918823615,http://www.salesianosalcala.com,cc.lasnavessalesianos.alcala@educa.madrid.org,469239,4479918
28072302,VICTORIA KAMHI,003,ESCUELA INFANTIL,PÚBLICO,AVDA Memorial de la Paz de Hirosima s/n,28300,013,Aranjuez,,,918928876,,http://www.educa.madrid.org/eei.victoriakamhi.aranjuez,eei.victoriakamhi.aranjuez@educa.madrid.org,449014,4435272
28072326,SANTIAGO APOSTOL,003,ESCUELA INFANTIL,PÚBLICO,CALLE Santiago Apóstol 1,28860,104,Paracuellos de Jarama,,,912687765,916673958,http://www.educa.madrid.org/eei.santiagoapostol.paracuellos,eei.santiagoapostol.paracuellos@educa.madrid.org,456897,4483434
28072338,DON PIMPON,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Murillo 1,28420,061,Galapagar,,,918585012,,http://www.educa.madrid.org/eei.donpimpon.galapagar,eei.donpimpon.galapagar@educa.madrid.org,416676,4494364
28072341,FUENTELUCHA,003,ESCUELA INFANTIL,PÚBLICO,AVDA de la Ilusión 20,28100,006,Alcobendas,,,911722892,,http://www.educa.madrid.org/eei.fuentelucha.alcobendas,eei.fuentelucha.alcobendas@educa.madrid.org,443962,4489509
28072363,LAS CIGÜEÑAS,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Lima 39,28945,058,Fuenlabrada,,,911138536,,http://www.educa.madrid.org/eei.lasciguenas.fuenlabrada,eei.lasciguenas.fuenlabrada@educa.madrid.org,432898,4460378
28072375,ERASE UNA VEZ,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE Madrid 55,28950,089,Moraleja de Enmedio,,,916094603,,http://www.educa.madrid.org/cn.eraseunavez.moraleja,cn.eraseunavez.moraleja@educa.madrid.org,427456,4457700
28072387,EL COLUMPIO,003,ESCUELA INFANTIL,PÚBLICO,PASEO de Arroyomolinos 64,28938,092,Móstoles,,,916472056,,http://www.educa.madrid.org/eei.elcolumpio.mostoles,eei.elcolumpio.mostoles@educa.madrid.org,425463,4462493
28072399,LA LIEBRE Y LA TORTUGA,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE Emma González Tablada 2,28630,171,Villa del Prado,,,918620209,918620209,http://www.educa.madrid.org/cn.liebreytortuga.villadelprado,cn.liebreytortuga.villadelprado@educa.madrid.org,389215,4458970
28072405,JUAN FARIAS,003,ESCUELA INFANTIL,PÚBLICO,CALLE Toledo 18,28670,181,Villaviciosa de Odón,,,916161281,916161281,http://www.educa.madrid.org/eei.juanfarias.villaviciosa,eei.juanfarias.villaviciosa@educa.madrid.org,424771,4467760
28072417,NANA DE LA CEBOLLA,003,ESCUELA INFANTIL,PÚBLICO,CALLE Fernando Trueba 6,28521,123,Rivas-Vaciamadrid,,,914997397,914997397,http://www.educa.madrid.org/eei.nanadelacebolla.rivas,eei.nanadelacebolla.rivas@educa.madrid.org,456308,4466848
28072429,CALIMERO,003,ESCUELA INFANTIL,PÚBLICO,CALLE Amapolas s/n,28400,047,Collado Villalba,,,674334740,,http://www.educa.madrid.org/eei.calimero.colladovillalba,eei.calimero.colladovillalba@educa.madrid.org,414651,4499106
28072442,ASTROS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Manantial 10,28942,058,Fuenlabrada,,,911252333,,,info@escuelainfantilastros.es,430792,4460355
28072466,MAESTRO PADILLA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de la Peseta c/v Vía Lusitana s/n,28054,079,Madrid,11,Carabanchel,911731852,911724720,http://www.educa.madrid.org/cp.maestropadilla.madrid,cp.maestropadilla.madrid@educa.madrid.org,436586,4468283
28072478,ANTONIO FONTAN,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA Santuario de Valverde c/v Monasterio Arlanza s/n,28049,079,Madrid,08,Fuencarral-El Pardo,911722243,911720001,http://www.educa.madrid.org/cp.antoniofontan.madrid,cp.antoniofontan.madrid@educa.madrid.org,441221,4484798
28072491,ESCUELA DE ENTRENADORES ESTUDIANTES,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,CALLE de Fromista 1,28050,079,Madrid,08,Fuencarral-El Pardo,915624022,,,escueladeentrenadores@clubestudiantes.com,442435,4484450
28072508,ESCUELA SUPERIOR DE DISEÑO,106,ESCUELA SUPERIOR DE DISEÑO,PÚBLICO,CALLE del Camino de los Vinateros 106,28030,079,Madrid,14,Moratalaz,914390000,914379639,http://www.educa.madrid.org/esd.madrid,esd.madrid@educa.madrid.org,444956,4473356
28072511,INTERNACIONAL VALDEMARIN,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Torreadrada 1,28023,079,Madrid,09,Moncloa-Aravaca,674501365,,,ana.casquero@gmail.com,434463,4480345
28072521,LA CUNCUNA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Antonio Romero 21,28025,079,Madrid,11,Carabanchel,,,,,437945,4469554
28072533,CUCHITOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del General Díaz Porlier 99,28006,079,Madrid,04,Salamanca,687334957,,,escuelainfantilcuchitos@gmail.com,442618,4476237
28072545,LOS ABETOS INFANTIL,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del Miño 8,28410,082,Manzanares el Real,,,+34918539,,,administracionlosabetos@gmail.com,426021,4508633
28072557,ARCADIA,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE del Maestro Ripoll 12,28006,079,Madrid,05,Chamartín,915612837,913835437,http://www.alariaescuelasinfantiles.es,elvira@alariaescuelasinfantiles.es,441485,4477170
28072569,BICHEJOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Salvador Dalí 15,28840,084,Mejorada del Campo,,,916681773,,,info@bichejos.es,459107,4471561
28072570,EL JARDIN DE LARIN,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Arcadia 5,28042,079,Madrid,21,Barajas,913057211,,http://www.eljardindelarin.es,jardinlarinbarajas@gmail.com,450434,4480454
28072582,MONTESSORI VILLAGE RIVAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Geranio 29-31,28522,123,Rivas-Vaciamadrid,,,916669207,,WWW.MONTESSORIVILLAGE.ES/RIVAS,rivas@montessorivillage.es,454872,4467207
28072594,MANOPLAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de la Amistad 10-12,28100,006,Alcobendas,,,916294403,,www.escuelainfantilmanoplas.com,,444113,4489716
28072600,LA CABAÑA MÁGICA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Pintura 17,28224,115,Pozuelo de Alarcón,,,913517365,,,lacabanamagica01@gmail.com,430897,4478218
28072612,OSO BABY II,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Barcelona 37,28937,092,Móstoles,,,916457424,,http://www.osobaby.es,,427621,4464293
28072624,PASO A PASO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Valdelasierra 7,28005,079,Madrid,02,Arganzuela,914741278,914741278,pasoapasoescuela.com,pasoapasoei@hotmail.com,440106,4472163
28072636,REGGIO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de San Juan de Ortega 20,28050,079,Madrid,08,Fuencarral-El Pardo,681263676,,http://www.reggio.es,informacion@escuelainfantilreggio.es,442872,4483918
28072648,EL GRECO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del Greco 6,28904,065,Getafe,,,916002080,,,info@escuelainfantilelgreco.es,437404,4461455
28072651,CENTRO PROFESIONAL EUROPEO DE MADRID - ESTUDIOS PROFESIONALES DE ENSEÑANZAS ARTISTICAS,104,CENTRO AUTORIZADO DE ARTES PLÁSTICAS Y DISEÑO,PRIVADO,CALLE Tajo s/n,28670,181,Villaviciosa de Odón,,,912115353,912053234,,Centroprofesional@uem.es,421814,4469689
28072661,CENTRO PROFESIONAL EUROPEO DE MADRID - ESTUDIOS PROFESIONALES SUPERIORES,058,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,CALLE Tajo s/n,28670,181,Villaviciosa de Odón,,,912115052,912053234,,centroprofesional@universidadeuropea.es,421814,4469689
28072685,POCHOLINES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de los Jardines 20,28514,100,Nuevo Baztán,,,660009910,,http://www.pocholines.es,eipocholines@hotmail.com,479439,4468312
28072703,MINICLUB,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del Campo de la Estrella 7,28050,079,Madrid,08,Fuencarral-El Pardo,,,,,443023,4483942
28072715,MI PEQUEÑO MUNDO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Oropéndola 8,28500,014,Arganda del Rey,,,,,,,461492,4462851
28072727,TABATA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Celanova 9,28029,079,Madrid,08,Fuencarral-El Pardo,917313128,,www.escuelainfantiltabata.es,info@escuelainfantiltabata.es,439481,4480402
28072739,PEQUEÑOS SUEÑOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA de la Condesa de Chinchón 107,28660,022,Boadilla del Monte,,,916336884,,,,424326,4472378
28072740,MIMO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del Convento 18-20,28660,022,Boadilla del Monte,,,,,,,425637,4473193
28072752,COLORINES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Villaviciosa de Odón 6,28370,052,Chinchón,,,918080915,,,centroinfantilcolorines@gmail.com,464094,4442816
28072788,ESCUELA ARTABAN,013,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA,PRIVADO,CALLE Cuatro Matejas 18,28250,061,Galapagar,,,,,http://www.escuelaartaban.es,,418458,4493021
28072791,ESCUELA ARTABAN,021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO,CALLE Cuatro Matejas 18,28250,061,Galapagar,,,,,,,418458,4493021
28072806,TEO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Fernández de la Hoz 36,28010,079,Madrid,07,Chamberí,,,http://www.escuelainfantilteo.es,info@escuelainfantilteo.es,441075,4476186
28072831,CHINCHON Nº 1,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE del Teniente Ortiz de Zarate 19,28370,052,Chinchón,,,918941000,,,,464425,4443550
28072843,MI JARDIN DEL NORTE,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Quintanavides 11,28050,079,Madrid,08,Fuencarral-El Pardo,,,,info@westgarden.es,443293,4483284
28072855,PIRULETAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Rosalía de Castro 5,28850,148,Torrejón de Ardoz,,,910443296,,,piruletasescuelainfantil@gmail.com,462217,4478914
28072867,ALCORCON 2,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de la Aeronáutica 22,28922,007,Alcorcón,,,615552428,,,delascuevasfernandezeva@gmail.com,430561,4465208
28072909,SANTA BERNARDITA,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,CALLE del Príncipe de Asturias 10,28006,079,Madrid,04,Salamanca,913093322,,http://www.santabernardita.es,cc.santabernardita.madrid@educa.madrid.org,443029,4475482
28072910,EL ARRULLO VI,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE de los Montes de Barbanza 19,28031,079,Madrid,18,Villa de Vallecas,913315863,,,info@elarrullo.es,447452,4469815
28072922,LOS NANOS CHIFLADOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Marcenado 46,28002,079,Madrid,05,Chamartín,914150041,,,escuelainfantillosnanos@gmail.com,442876,4477759
28072946,ESCUELA INFANTIL BRAINS MADRID,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,AVDA de los Toreros 9-11,28028,079,Madrid,04,Salamanca,917266400,,,infotoreros@brainsnursery.com,443154,4475932
28072958,GREENWICH SCHOOL,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de la Felicidad 9,28100,006,Alcobendas,,,918316677,,,cc.greenwichschool.alcobendas@educa.madrid.org,444038,4489018
28072961,HUMANITAS BILINGUAL SCHOOL TRES CANTOS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA de los Actores 1-5,28760,903,Tres Cantos,,,902702048,910008428,http://www.humanitastrescantos.com,cc.humanitas.trescantos@educa.madrid.org,439382,4496341
28072971,NEMOMARLIN,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Meléndez Valdés 28,28015,079,Madrid,07,Chamberí,911404528,,,chamberi@escuelanemomarlin.com,439677,4476066
28072983,CHIQUIPANDY,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CMNO Vega 13,28510,033,Campo Real,,,665889093,,,eichiquipandy@gmail.com,467436,4465627
28072995,CORTES DE CADIZ,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de Niceto Alcalá Zamora c/v Isabel de Valois s/n,28050,079,Madrid,16,Hortaleza,911727223,911720746,http://www.educa.madrid.org/cp.cortesdecadiz.madrid,cp.cortesdecadiz.madrid@educa.madrid.org,444476,4483332
28073008,CONSTITUCION DE 1812,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de León c/v C/ Valladolid s/n,28914,074,Leganés,,,912640023,912640009,http://www.educa.madrid.org/cp.constitucionde1812.leganes,cp.constitucionde1812.leganes@educa.madrid.org,436192,4463454
28073011,MARIA MONTESSORI,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Pintor Velázquez 62,28935,092,Móstoles,,,916147606,916147606,http://www.educa.madrid.org/cp.montessori.mostoles,cp.montessori.mostoles@educa.madrid.org,425083,4463824
28073033,DIEGO MUÑOZ-TORRERO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de María Curie 46,28342,161,Valdemoro,,,911744348,911743011,http://www.educa.madrid.org/cp.diegomunoz-torrero.valdemoro,cp.diegomunoz-torrero.valdemoro@educa.madrid.org,441490,4450135
28073045,IED MADRID,105,CENTRO AUTORIZADO SUPERIOR DE DISEÑO,PRIVADO,CALLE de la Flor Alta 8,28004,079,Madrid,01,Centro,914480444,,www.iedmadrid.com,s.aguado@madrid.ied.es,439998,4474800
28073069,LOS ANGELOTES DEL SIGLO XXI,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Rafael Bergamín 20-B,28043,079,Madrid,15,Ciudad Lineal,914133049,,http://www.losangelotes.es,mdlasa@losangelotes.es,443898,4477940
28073070,COLEGIO VEGASUR,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Fernando el Católico 8,28330,132,San Martín de la Vega,,,918087976,918087475,http://www.colegiovegasur.es,cc.vegasur.sanmartindelavega@educa.madrid.org,450429,4451437
28073082,PRAVIA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Bulgaria 1,28802,005,Alcalá de Henares,,,918815784,,,,468070,4481225
28073112,LA ISLA DE LAS ARREÑAS,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CTRA de Pastrana 7,28818,012,Anchuelo,,,912652866,,http://www.educa.madrid.org/eei.laisladelasarrenas.anchuelo,eei.laisladelasarrenas.anchuelo@educa.madrid.org,477331,4479623
28073124,NANAS,003,ESCUELA INFANTIL,PÚBLICO,CALLE Pablo Neruda 3,28922,007,Alcorcón,,,916443586,916443586,http://www.educa.madrid.org/eei.nanas.alcorcon,eei.nanas.alcorcon@educa.madrid.org,429924,4465582
28073136,RIO TAJUÑA,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE Río Tajuña 23Dup,28580,011,Ambite,,,918722093,,http://www.educa.madrid.org/cn.riotajuna.ambite,cn.riotajuna.ambite@educa.madrid.org,484613,4463909
28073148,COLEGIO CHESTERTON,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Luxemburgo 1,28880,083,Meco,,,918876207,,http://www.educa.madrid.org/cc.chesterton.meco,cc.chesterton.meco@educa.madrid.org,471617,4488983
28073151,COLEGIO ARENALES CARABANCHEL,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA de los Poblados 151,28025,079,Madrid,11,Carabanchel,912250610,911984558,www.carabanchel.colegioarenales.es,cc.arenales-carabanchel.madrid@educa.madrid.org,438534,4469491
28073161,HUMANITAS BILINGUAL SCHOOL TORREJON,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA Salvador Dalí 3,28850,148,Torrejón de Ardoz,,,910001908,912796718,http://www.humanitastorrejon.com/,cc.humanitas.torrejondeardoz@educa.madrid.org,462446,4478360
28073173,COLEGIO STELLA MARIS LA GAVIA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Peñaranda de Bracamonte c/v Entrepeñas 9,28051,079,Madrid,18,Villa de Vallecas,913005070,913852359,http://www.stellamariscolegio.com,cc.stellamarislagavia.madrid@educa.madrid.org,448567,4469257
28073185,NEMOMARLIN ARGANZUELA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Carmen Cobeña 4,28005,079,Madrid,02,Arganzuela,911427816,,www.nemomarlin.com,arganzuela@escuelanemomarlin.com,439619,4472506
